GEOID,d_trees
36085012806,1234.6676185341264
36085013201,2299.968323993611
36085013203,3147.6824971299634
36085013204,2584.561711493985
36085013301,230.7794735027385
36085013302,415.48408392098816
36085013400,3565.136611476317
36085013800,2673.85568827055
36085014100,1584.2505613619423
36085014604,3785.185019482101
36085014605,3004.5953440295507
36085014606,2237.4663509167126
36085014607,2982.2858406458117
36085014608,3931.514772324801
36085014700,1534.638766535082
36085015100,2718.270053644015
36085015601,3006.6556333777817
36085015602,4097.783089241454
36085015603,2474.3764690180637
36085016901,1819.904751306772
36085017005,3926.460774079953
36085017007,932.2327204658125
36085017008,5452.238032467107
36085017009,4571.647627601417
36085017010,5261.226884816871
36085017011,5036.720800521529
36085017012,3277.895617006579
36085017300,2980.703599802045
36085017600,2841.0098302427978
36085017700,1163.3293946326335
36085018100,229.7928310545495
36085018701,1661.7061526904824
36085018702,2161.091204788285
36085018901,2448.203948549416
36085018902,2648.0129745493637
36085019700,3563.72105995657
36085019800,1444.0417802158997
36085020100,2395.486289135857
36085020700,823.0276074829012
36085020801,3629.6118219585824
36085020803,3065.3616975180157
36085020804,4959.56633770506
36085021300,1307.24872257563
36085022300,265.3830988185952
36085022600,534.876330192256
36085022800,18.388801576437693
36085023100,1026.6641646972123
36085023900,1806.137764501325
36085024401,3030.823784893859
36085024402,2763.1865014889777
36085024700,978.8026814465696
36085024800,1892.3460857501013
36085025100,2218.9896027381133
36085027301,577.5135075495625
36085027302,2138.950163567742
36085027702,1592.0369422398169
36085027704,2423.116267945615
36085027705,3907.896452561108
36085027706,2692.5115988147086
36085027900,67.66845855202011
36085029102,145.62809492725754
36085029103,1487.32676696511
36085029104,1911.3658992152816
36085030301,1428.5025886784547
36085030302,1933.3859319007809
36085031901,1308.1772288337118
36085031902,847.747212091437
36085032300,74.46996751145649
