GEOID,d_permits,d_permits_2011
36047053800,78.74710018766932,78.74710018766932
36047054600,57.34274309443668,43.007057320827506
36047054700,15.467262485494913,15.467262485494913
36047054900,39.82252132098576,0
36047055000,14.403739494619831,0
36047055100,134.20452338753526,11.183710282294605
36047055200,77.23421272576914,0
36047055300,16.573572097537436,0
36047055500,59.387822939288874,19.795940979762957
36047055700,9.168340137795862,0
36047056000,70.09395842535392,70.09395842535392
36047056300,7.084340563820465,7.084340563820465
36047056500,10.921314717832804,0
36047056900,20.27697077481307,0
36047057100,73.63351007670852,0
36047057500,96.81032238950604,0
36047057900,14.041212047750196,3.510303011937549
36047058800,97.36257505926064,97.36257505926064
36047059000,114.39530425178164,0
36047059100,40.741335425076805,13.58044514169227
36047059401,30.78793195286647,0
36047060000,94.1990564966916,64.76185134147548
36047061002,68.48623984238594,11.414373307064324
36047061200,13.065227133681514,0
36047061600,46.37543766123095,17.836706792781136
36047062000,40.52192871605717,8.104385743211434
36047062800,80.09826772932705,53.3988451528847
36047064200,44.07177397195682,0
36047064600,15.636785045143155,15.636785045143155
36047064800,85.46537313446966,85.46537313446966
36047066200,89.51732147687463,0
36047067600,16.66927397012475,0
36047068200,217.72380604792482,0
36047069800,10.354792123029867,0
36047070000,38.48539035867012,38.48539035867012
36047070201,28.93642749825828,9.64547583275276
36047070600,6.2780590574932384,6.2780590574932384
36047072200,30.212210759680318,0
36047073200,16.187580690933274,0
36047073400,171.40262088196843,17.140262088196845
36047074200,44.57116238145416,0
36047074400,136.277048735612,75.70947151978444
36047074600,12.88081873312287,0
36047074800,88.02097435534043,0
36047075000,14.934746709467008,14.934746709467008
36047075200,74.7706967837546,0
36047075400,44.79480280925009,29.863201872833397
36047076200,13.773467669516211,13.773467669516211
36047077400,17.527796310757232,0
36047080200,55.9260094518937,0
36047080600,15.574353778519484,0
36047080800,16.09504245372722,16.09504245372722
36047081000,47.84029876431705,0
36047082200,76.23868149930894,15.247736299861788
36047082800,49.592840486170275,49.592840486170275
36047085000,125.36916052091847,0
36047086000,44.62724000110527,0
36047086200,203.28489731053605,0
36047086400,17.005763327819857,0
36047086600,16.54701696945293,0
36047087401,99.16128242637659,0
36047087600,72.84837574347705,0
36047089200,115.37105234226631,115.37105234226631
36047089600,278.0749119209068,260.69522992585013
36047089800,50.33738404531326,0
36047090000,83.95462473418453,0
36047091600,240.21260138710215,180.15945104032662
36047091800,49.4195525224532,0
36047092000,55.05705190451331,55.05705190451331
36047092200,32.248214267005125,0
36047093600,15.685462354713684,0
36047095000,106.82814777311629,0
36047095800,77.35421497571234,0
36047096600,85.75608808554428,0
36047097400,102.63447725337359,0
36047107000,114.18897689386357,79.85765050747321
36047109800,102.98800465641426,0
36047110400,10.440285327170367,0
36047111600,5.183156291799006,5.183156291799006
36047112000,44.91163595422479,0
36047112200,15.959692787032974,15.959692787032974
36047112400,14.562879200315157,0
36047113400,33.76336961306724,0
36047114201,8.726552436718688,8.726552436718688
36047115000,229.1348802428539,0
36047116400,42.794056473786696,0
36047118202,41.6649408308535,41.6649408308535
36047118600,19.691647352645504,0
36047119000,55.31493073273261,0
36047119200,137.6105560925316,57.3377317052215
36047119400,56.66146924213405,0
36047119600,67.59543071489708,0
36047120000,68.82455864789253,68.82455864789253
36047120800,144.68723291264865,26.793932020860865
36047123700,48.356805211162374,24.178402605581187
36061001501,19.922796088506136,19.922796088506136
36061001600,37.307508621796735,12.435836207265579
36061002100,21.337208653819726,0
36061002602,49.95542476605003,0
36061002800,28.194274839422015,0
36061003001,41.72222317705162,41.72222317705162
36061003100,37.80009532135803,0
36061003200,23.795937910900612,0
36061003300,7.576712215266523,7.576712215266523
36061003400,32.32290522670618,32.32290522670618
36061003800,38.39301372956791,38.39301372956791
36061004100,13.52672006265099,13.52672006265099
36061005400,61.68147091314267,30.840735456571334
36061005502,44.85244273924004,0
36061006100,54.596860573577324,0
36061006500,12.877128505863555,12.877128505863555
36061006800,59.38883458618164,0
36061007200,14.798261916178229,0
36061008400,29.930509168347292,29.930509168347292
36061009100,86.7684167075461,57.84561113836406
36061009300,43.38292854003932,0
36061009800,43.881296157267144,0
36061009900,5.1675747506653265,0
36061010300,15.001338577950444,15.001338577950444
36061010602,41.312887320996985,0
36061011202,33.20153424909469,33.20153424909469
36061011500,58.877447560390664,14.719361890097666
36061012000,29.93777218786793,0
36061012600,42.30765460898912,42.30765460898912
36061012800,86.91700739763876,86.91700739763876
36061012900,78.73839023208296,78.73839023208296
36061013300,59.41874575347623,29.709372876738115
36061013400,28.496153389697334,28.496153389697334
36061013500,11.998799311446804,0
36061013700,45.907511246258125,0
36061014000,14.460534345079662,0
36061014500,29.050603425788662,29.050603425788662
36061014602,47.439059574258025,0
36061015801,41.19122542453495,41.19122542453495
36061015802,201.12771457678727,201.12771457678727
36061016300,59.058705901688946,29.529352950844473
36061016400,29.201455323352917,0
36061016800,38.46676786584722,0
36061017200,29.110994800614375,29.110994800614375
36061017800,37.90998044438131,37.90998044438131
36061018200,43.92295499744493,0
36061018300,11.572439811703699,11.572439811703699
36061018400,58.67039400480396,0
36061019600,87.7030136784922,0
36061020102,62.14720895609487,62.14720895609487
36061020600,139.29583153191697,34.823957882979244
36061020800,87.1658611381157,17.43317222762314
36061021303,16.895820705924546,0
36061021500,148.61430956073488,0
36061021600,14.954001976520308,0
36061022000,29.607637711367943,0
36061022200,28.551992471320514,0
36061022400,26.606563329624187,0
36061022600,67.72123870548953,0
36061023100,14.17815158362163,0
36061023400,23.87117565633426,0
36061023600,9.236942481435424,0
36061024200,28.31348954484857,14.156744772424284
36061025900,68.63772902423534,0
36061027900,14.567965391377635,0
36081000100,13.752488362133624,9.16832557475575
36081000700,19.00866549893915,4.752166374734787
36081000800,13.644154287829792,13.644154287829792
36081001200,34.20515082990871,11.401716943302905
36081001400,60.69903986707383,0
36081002600,17.496151996260046,0
36081002800,23.254584644117607,0
36081003300,10.19060925520283,0
36081003600,158.2714433040608,100.71819119349324
36081003900,35.24499835862227,35.24499835862227
36081004200,116.38232906447075,25.862739792104612
36081005100,113.32839040424436,18.888065067374058
36081005200,118.98255666637489,0
36081005700,11.584867376599577,11.584867376599577
36081005900,27.232969976080593,0
36081006100,132.78374464474268,13.278374464474268
36081006300,195.00757581648094,0
36081006502,337.75411572923025,16.887705786461513
36081006900,245.43635900966405,12.271817950483202
36081007100,145.93035513699644,79.59837552927078
36081007300,622.0855697146723,475.7124944876905
36081007500,20.041616558006755,0
36081007700,184.01359848637006,143.12168771162115
36081007900,80.67956906505523,0
36081008100,46.42150801257425,0
36081008300,108.3747290606731,67.73420566292069
36081008700,20.611809582629355,20.611809582629355
36081008800,162.9414344546643,5.819336944809439
36081009400,29.822093221081236,29.822093221081236
36081009800,57.23748630110333,0
36081010100,44.97590933022715,44.97590933022715
36081010200,36.331920959903435,0
36081010400,55.55676326481527,55.55676326481527
36081010800,49.30055754388958,0
36081011000,156.92696557819764,156.92696557819764
36081011100,34.364317559396866,0
36081011200,164.05220467577712,0
36081011300,14.495448080584767,0
36081011700,60.81899584649359,12.163799169298718
36081011800,48.04902220882595,0
36081012000,211.3905347515086,0
36081012200,25.106246086262168,0
36081012301,4.380752042466792,4.380752042466792
36081013200,67.30099463690523,0
36081013400,27.413670528432927,0
36081013500,57.21859419783815,0
36081013700,38.532550532229635,0
36081013800,30.393507675060373,0
36081014000,58.03620195862385,46.42896156689908
36081014201,49.697297719777644,49.697297719777644
36081014202,29.425344016597176,21.018102868997982
36081014400,58.21607296639263,58.21607296639263
36081014500,60.82897505357674,0
36081014700,175.0590315365068,17.50590315365068
36081014800,157.9768366224693,0
36081015000,17.60502501713066,0
36081015300,63.957032823738594,0
36081015400,17.2907404163601,0
36081015500,105.21880140780982,0
36081015802,18.659249014040626,18.659249014040626
36081015900,15.263977061795956,15.263977061795956
36081016100,216.44228799791682,216.44228799791682
36081016800,36.74529339876207,12.248431132920691
36081017600,54.01842228888697,13.504605572221742
36081018000,90.80256475677443,18.160512951354885
36081018200,10.103948525095934,0
36081018800,131.7024307726238,0
36081019000,41.295839005966286,0
36081019200,13.007243945483154,0
36081019600,104.57666484280792,0
36081019800,49.830385013638804,0
36081020200,70.69388231978893,53.0204117398417
36081020400,27.06961969914589,0
36081020600,118.12641460117808,0
36081020800,4.883795678786118,4.883795678786118
36081022001,6.508272572436272,0
36081022002,102.67861826972126,42.782757612383854
36081023200,7.977515082619562,7.977515082619562
36081023800,16.51247152160795,0
36081024300,33.46502318145498,0
36081024500,47.808352818407535,47.808352818407535
36081024700,28.762800073667748,0
36081025301,60.9771693626033,0
36081025302,76.13656003929582,0
36081025400,52.89803117812614,32.55263457115455
36081025700,188.89091221815426,17.171901110741295
36081026100,139.88827608835413,104.9162070662656
36081026200,54.18631593903314,0
36081026300,221.625892483911,156.4418064592313
36081026400,30.53622956729164,0
36081026500,236.07667458353606,138.86863210796238
36081026600,59.88555280253502,0
36081026700,73.89692728868204,0
36081027000,83.8846316601524,41.9423158300762
36081027100,18.65249960151381,0
36081027400,108.1244617626488,0
36081027600,179.72898842746056,49.01699684385288
36081028100,29.69425443561706,29.69425443561706
36081028300,58.29520988799672,29.14760494399836
36081028400,90.67728622242133,72.54182897793706
36081028800,40.58311979013881,0
36081029100,29.83902718309015,0
36081029400,87.61117473314198,14.601862455523664
36081029700,69.31469987915456,24.755249956840913
36081030600,73.52332813367639,50.30543503883121
36081030903,44.184981719333805,0
36081030904,32.04131636632484,32.04131636632484
36081031700,22.457777456909323,22.457777456909323
36081032000,29.820588894579803,0
36081032700,103.01467971263185,0
36081032800,211.4261110831082,42.285222216621634
36081032900,77.12572826694915,0
36081033000,53.71571080071754,3.1597476941598552
36081033401,110.86013104857341,18.476688508095567
36081034700,20.266520089865793,0
36081035200,8.524153906915057,0
36081035700,158.18314973171772,103.94892696655737
36081035800,114.1603091715381,0
36081036100,263.3225859729316,164.57661623308226
36081036500,77.91503624499616,0
36081036600,28.07650016027764,0
36081036700,132.53614785881118,132.53614785881118
36081036800,56.838704924975914,56.838704924975914
36081037300,222.51200464944495,95.36228770690498
36081037500,267.02406433318447,133.51203216659223
36081037600,20.33055144395923,0
36081037900,224.11000226610685,0
36081038100,101.75211011606947,0
36081039900,213.0596485932435,76.09273164044411
36081040100,183.26298920364425,0
36081040200,94.90901175370746,0
36081040300,323.8400445245904,12.953601780983615
36081040500,200.69292159442327,20.069292159442327
36081040700,310.88277890848354,0
36081040900,16.935802754371203,0
36081041100,468.02215803073204,0
36081041300,261.4498946893261,16.34061841808288
36081041400,32.89116987039297,0
36081041500,75.757018510062,0
36081042700,274.0782533418564,30.453139260206264
36081043701,693.1558237467476,34.65779118733738
36081043702,153.13748304617692,27.843178735668534
36081043900,267.60673013678246,31.48314472197441
36081044000,82.01069980175298,0
36081044301,97.26047730226578,0
36081044302,9.317542318366938,9.317542318366938
36081044601,34.687582350060595,0
36081045400,33.88919791668764,0
36081045700,86.03638650330278,0
36081045800,21.29927116143707,10.649635580718535
36081045900,113.52469191994591,0
36081046200,20.67143490462021,0
36081046300,16.263384293893342,0
36081046500,79.8418157026742,0
36081046600,32.52436791820945,0
36081046700,72.94910347587874,0
36081046800,45.119138944255624,45.119138944255624
36081046900,239.51918475991818,17.108513197137015
36081047100,245.73556202569844,245.73556202569844
36081047200,30.10457652211718,30.10457652211718
36081047300,440.06632706277736,170.34825563720415
36081047500,91.19703954595734,8.290639958723395
36081047600,52.3669160444132,28.563772387861746
36081047800,3.9650243061365558,0
36081047900,113.65302948805576,13.370944645653621
36081048000,33.74402866580755,0
36081048200,11.446599206840526,0
36081048300,287.2711986681013,91.92678357379242
36081048500,174.5694649062292,22.76993020516033
36081049301,220.9131229588594,47.338526348327015
36081049302,141.80619147837325,0
36081049700,300.39916774875417,26.121666760761233
36081049900,10.918964289232008,0
36081050000,30.98658987975562,0
36081050600,25.112419251768504,0
36081050700,193.07506118527033,57.2074255363764
36081051100,103.80514698345017,66.0578208076501
36081051300,254.26677616865948,93.6772333252956
36081051700,123.52083220294226,20.586805367157044
36081052400,79.2114729388892,26.403824312963067
36081052500,128.18643234299392,0
36081053000,90.02437664751898,56.26523540469936
36081053601,27.138089220112782,27.138089220112782
36081054000,14.841744261312959,0
36081056200,48.5798356378194,0
36081056500,132.27142074623083,88.18094716415389
36081056800,3.046896054646841,0
36081058000,64.70535851448258,0
36081058200,9.190084023804019,0
36081058900,15.671007901743334,0
36081059300,30.815558200475067,0
36081062600,11.970530254816216,0
36081063800,29.921818424049057,7.480454606012264
36081065400,15.189725317651424,15.189725317651424
36081065600,135.537470169411,40.6612410508233
36081065703,174.41483197180403,0
36081065900,13.340183739330811,0
36081066400,14.711569044540948,0
36081066701,10.238144713631698,10.238144713631698
36081068000,20.201663084547864,6.7338876948492885
36081068700,49.14801992842421,39.31841594273937
36081069000,221.1736631448315,0
36081069300,38.69121632104939,0
36081069400,39.24202593113706,39.24202593113706
36081069500,36.03000454379008,0
36081069701,79.99869676683215,0
36081069702,46.73082115007073,0
36081070900,59.116187180953126,11.823237436190626
36081071100,34.4790005672311,0
36081071304,31.933529535903435,0
36081071306,151.57641888273997,0
36081071900,212.3195784294225,0
36081072900,67.02830721996017,67.02830721996017
36081073900,45.985698167323406,0
36081074700,26.357113049726316,26.357113049726316
36081074900,21.682115543143095,0
36081075702,94.69885537095486,43.70716401736379
36081077903,28.880031934872974,0
36081079000,9.930313566622921,0
36081079200,57.61889790518809,14.404724476297023
36081079701,69.80473806799841,0
36081079702,107.4160214201645,89.51335118347042
36081079900,388.8536186472385,180.86214820801789
36081080301,184.0213740424563,48.00557583716251
36081080302,47.33629206196873,0
36081081400,35.26933280122801,0
36081083700,53.424705543539,33.39044096471187
36081083800,78.42353210703733,0
36081084000,145.76085426384535,72.88042713192267
36081084500,13.759378505757928,0
36081084601,140.07906298626565,116.73255248855472
36081084900,68.33573978450696,0
36081085300,13.266627874006334,0
36081085700,156.35280154685248,19.54410019335656
36081085900,247.98237284389086,159.4172396853584
36081086100,156.6656564079249,156.6656564079249
36081086500,82.60496118862127,16.520992237724254
36081086900,45.03792019691244,0
36081087100,49.40268953565605,6.1753361919570064
36081088400,9.759230214113797,0
36081088901,99.8060534776411,45.74444117725217
36081089200,34.07499236291029,9.863813578737188
36081091601,110.81084103840475,42.09573849503644
36081091900,40.19986610098915,5.742838014427021
36081092200,40.358186345541604,16.14327453821664
36081092500,165.72924991587539,74.57816246214392
36081092800,20.09162517603387,10.045812588016934
36081092900,32.37588897436951,0
36081093900,999.7982209944624,106.69783386106911
36081094201,66.73990410451127,29.662179602005004
36081094202,3.6309445811016157,0
36081094203,5.034544520416813,0
36081094500,27.040737924830307,5.070138360905682
36081094700,28.522002543533567,0
36081096400,1070.6156818671504,455.3193129779835
36081097300,79.51339789067,29.817524209001256
36081098100,67.83517030251836,35.912737218980304
36081098700,39.06503761315085,0
36081099100,130.48819760466085,65.24409880233043
36081099701,2.7089835768102786,0
36081099703,26.160735263094114,4.360122543849019
36081100801,8.025625126104503,0
36081100802,4.967117527368566,4.967117527368566
