dist_downtown,dist_midtown,GEOID,dist_hi
5.9950418280310505,9.513224138043064,36085001700,1.98743299925178
6.489333556009882,10.05035209433004,36085000600,1.09520064335177
5.461855967614081,8.950818806227511,36085000700,1.96365816146138
7.317380788859556,10.892716813499208,36085001800,0.969486908622894
5.466249945849441,8.982483293017745,36085000300,1.68490737004628
6.833135318968464,10.404873479940866,36085000800,1.30088643656758
5.706437128884363,9.188611877601845,36085000900,2.11546110220337
7.388122653591531,10.965464872951888,36085002001,1.53749927357671
7.79889268264182,11.377383829141573,36085002002,1.45722870040766
11.587318070751625,15.135102349725363,36085013204,5.55654616377439
5.837427640594518,9.375947131488198,36085002100,1.40788652847437
6.58116091934788,10.13601405458543,36085002700,1.70321135894557
6.811702695194177,10.360779556515476,36085002900,1.97154777365597
5.808275316055783,9.30934727174222,36085001100,2.01033043999716
6.459196599997327,9.966997271600073,36085003300,2.02025928218528
7.13435930652728,10.704381913167639,36085003600,1.82340811837399
7.007079041363631,10.526107218027525,36085003900,2.50232556392482
6.749265345220378,10.316532317194433,36085004000,1.66768372825362
7.53713893612602,11.083715756647885,36085004700,2.58708547532424
7.8793677343035,11.454047212652473,36085005000,2.19976252538665
6.770187249114575,10.274485316892497,36085005900,2.50436074025091
8.161503365330276,11.738950090769698,36085006400,2.007781677823
8.30409140332225,11.883809633698219,36085007000,2.007781677823
8.0343971976177,11.611793800845037,36085007400,1.61557869068601
6.306705556929975,9.811591790512267,36085007500,2.27397697071394
6.172798957946971,9.643667045605849,36085007700,2.39669380981843
5.896487118239116,9.31364976610746,36085008100,2.51728252973124
12.29800919354839,15.788608124297474,36085014605,6.68959840457557
8.237539456369271,11.810504694828262,36085009601,2.45711359015149
9.016888612825548,12.57534468800846,36085009602,3.03680109829003
6.395087136394945,9.766615209062117,36085009700,3.16725432985108
6.999645655888788,10.377238237107052,36085010500,3.391048680137
9.444678629925237,13.021544729763812,36085011201,2.98495653843678
10.042139722818273,13.611549297632536,36085011202,3.63753643065087
9.423006665169007,12.981733046504369,36085011401,3.38497755443774
9.792857403150906,13.3496068820355,36085011402,3.81076856290813
7.330701533118934,10.762198345926388,36085012100,3.33031758668934
10.256708307637904,13.807702540583486,36085012200,4.21660879840895
7.640771268992167,11.006262785371751,36085012500,3.80825884475661
10.836515697398701,14.402526219196496,36085012804,4.430433665406
11.330858043466217,14.876508089315733,36085013201,5.25623977788034
11.779810419730968,15.319727451105067,36085014606,5.9043855893342
7.471143746397494,10.804326272510927,36085013301,4.00857314704916
7.298917145839979,10.596719158526522,36085013302,3.97918899376013
10.786591108382051,14.331702707297154,36085013400,4.71261768311976
10.884722114947653,14.424281106098947,36085013800,5.09204038695791
7.999034948557422,11.32944864653914,36085014100,4.20447003331024
10.895258369721235,14.345340961565224,36085027704,5.95392762893215
15.031393280632068,18.47157514267644,36085020804,9.63174249920926
7.941897247126338,11.412499384205773,36085014700,3.38441008537267
8.222070282256352,11.580742060896604,36085015100,4.3675521480446
12.083502085527542,15.639262219349536,36085015400,5.83099065584791
13.17400205443088,16.70116064991449,36085015601,7.295756293494
13.953532398229648,17.466421686240782,36085015602,8.0744663873234
12.91266898573083,16.46186451167129,36085015603,6.80031518740631
7.997491112522211,11.495646496261484,36085016901,3.22668767148915
14.246802306617331,17.640196313147566,36085017010,8.95742417313571
8.838514114158002,12.312459535149475,36085017300,4.17576187429538
