GEOID,Borough,NTA,p_college_pop_2000
36061029100,Manhattan,Marble Hill-Inwood,0.05654973760508401
36061029300,Manhattan,Marble Hill-Inwood,0.05102842795885492
36061029500,Manhattan,Marble Hill-Inwood,0.23185435057631035
36061029900,Manhattan,Marble Hill-Inwood,0.059978357674352493
36061030300,Manhattan,Marble Hill-Inwood,0.22012161860722396
36061030700,Manhattan,Marble Hill-Inwood,0.3824892119547688
36061030900,Manhattan,Marble Hill-Inwood,0.08782897635076481
36061031703,Manhattan,Battery Park City-Lower Manhattan,0.5491265212150532
36061031704,Manhattan,Battery Park City-Lower Manhattan,0.6356090255219905
36061031900,Manhattan,park-cemetery-etc-Manhattan,-0.07330547097833778
36081000100,Queens,Hunters Point-Sunnyside-West Maspeth,0.5222197392820058
36081000200,Queens,Woodhaven,0.1614481601743339
36081000400,Queens,Woodhaven,0.09635872174592004
36081000600,Queens,Woodhaven,0.06809657979623517
36081000700,Queens,Hunters Point-Sunnyside-West Maspeth,0.27078446684431606
36081000800,Queens,Woodhaven,0.09896471330822815
36081001000,Queens,Woodhaven,0.08523823455761972
36081001200,Queens,Woodhaven,0.15696432890478074
36081001400,Queens,Woodhaven,0.13005264968022698
36081001600,Queens,Woodhaven,0.0803217508288208
36081001800,Queens,Woodhaven,0.0779995415775415
36081001900,Queens,Hunters Point-Sunnyside-West Maspeth,0.28390180825876843
36081002000,Queens,Woodhaven,0.09774873121645182
36081002200,Queens,Woodhaven,0.129538412248639
36081002400,Queens,Richmond Hill,0.1840168083974451
36081002500,Queens,Queensbridge-Ravenswood-Long Island City,0.02899422712909141
36081002600,Queens,Richmond Hill,0.11745367306753939
36081002800,Queens,Richmond Hill,0.0684590025440158
36081003000,Queens,Woodhaven,0.12592776548375142
36081003100,Queens,Queensbridge-Ravenswood-Long Island City,0.1481989750169833
36081003200,Queens,Woodhaven,0.0870240181886327
36081003300,Queens,Queensbridge-Ravenswood-Long Island City,0.12793306498265405
36081003400,Queens,Woodhaven,0.053489684810161094
36081003600,Queens,Woodhaven,0.03985437275708628
36081003800,Queens,Woodhaven,0.09328880655557713
36081003900,Queens,Queensbridge-Ravenswood-Long Island City,0.05865348737767918
36081004001,Queens,Woodhaven,0.05034405913582852
36081004002,Queens,Ozone Park,0.06436426829098794
36081004200,Queens,Woodhaven,0.062729898237628
36081004300,Queens,Queensbridge-Ravenswood-Long Island City,0.01872234476366106
36081004401,Queens,Ozone Park,0.0642432764538133
36081004500,Queens,Astoria,0.28620837867154003
36081004700,Queens,Astoria,0.10819272619592916
36081005100,Queens,Queensbridge-Ravenswood-Long Island City,0.15951538839713197
36081005200,Queens,Woodhaven,0.07757160283343324
36081005300,Queens,Astoria,0.22264660010796658
36081005400,Queens,Ozone Park,0.07186689969154009
36081005500,Queens,Queensbridge-Ravenswood-Long Island City,0.07568344553911785
36081005700,Queens,Astoria,0.16461105841201176
36081005800,Queens,Ozone Park,0.07532240669905775
36081005900,Queens,Astoria,0.1910350656965213
36081006100,Queens,Astoria,0.24222491670330465
36081006201,Queens,Lindenwood-Howard Beach,0.1667833626712282
36081006202,Queens,Lindenwood-Howard Beach,0.14966514092823366
36081006300,Queens,Astoria,0.2013732505454088
36081006501,Queens,Astoria,0.20655364171464785
36081006502,Queens,Astoria,0.20009480362765403
36081006900,Queens,Old Astoria,0.15249967794805064
36081007100,Queens,Old Astoria,0.17384742161451933
36081007300,Queens,Old Astoria,0.2872584676521942
36081007500,Queens,Astoria,0.2180345108278601
36081007700,Queens,Astoria,0.14141433400714415
36081007900,Queens,Old Astoria,0.13306204160416477
36081008100,Queens,Old Astoria,0.10508245501850522
36081008300,Queens,Old Astoria,0.10930302649538788
36081008500,Queens,Queensbridge-Ravenswood-Long Island City,0.08444195449675616
36081008600,Queens,Ozone Park,0.06704044044034146
36081008700,Queens,Old Astoria,0.02940077527136688
36081008800,Queens,Ozone Park,0.08794942608462096
36081009100,Queens,Old Astoria,0.26683273141153024
36081009400,Queens,South Ozone Park,0.07763493423160128
36081009500,Queens,Steinway,0.18166499173459538
36081009600,Queens,South Ozone Park,0.07401988250032493
36081009700,Queens,Steinway,0.24326692536265007
36081009800,Queens,South Ozone Park,0.09332146176321032
36081010000,Queens,South Ozone Park,0.0736493280098361
36081010100,Queens,Steinway,0.22344369461264155
36081010200,Queens,South Ozone Park,0.11403962585755012
36081010300,Queens,Steinway,0.2016713395789583
36081010400,Queens,South Ozone Park,0.07942882702051285
36081010500,Queens,Steinway,0.12138730286980856
36081010600,Queens,South Ozone Park,0.048866475319529555
36081010800,Queens,Richmond Hill,0.07925767317194095
36081011000,Queens,Richmond Hill,0.05272471629316214
36081011100,Queens,Steinway,0.19154375909286972
36081011200,Queens,Richmond Hill,0.07173811352486988
36081011300,Queens,Steinway,0.18903076274274547
36081011400,Queens,Richmond Hill,0.07617313650161583
36081011500,Queens,Steinway,0.1960378242801119
36081011600,Queens,Richmond Hill,0.029186295820113242
36081011700,Queens,Steinway,0.22781404231057217
36081011800,Queens,Richmond Hill,0.08645019744101513
36081011900,Queens,Steinway,0.24265263956726477
36081012000,Queens,Richmond Hill,0.11209103806669328
36081012100,Queens,Steinway,0.2447320673825841
36081012200,Queens,Richmond Hill,0.09543400870625872
36081012301,Queens,Steinway,0.16890933430555086
36081012400,Queens,Richmond Hill,0.0990145163187412
36081012500,Queens,Steinway,0.24468249970469988
36081012601,Queens,Richmond Hill,0.10211927870457985
36081012602,Queens,Richmond Hill,0.11756852589663394
36081012800,Queens,Richmond Hill,0.14677660264703724
36081013000,Queens,Richmond Hill,0.17707347649320784
36081013200,Queens,Richmond Hill,0.22175820155473072
36081013400,Queens,Kew Gardens,0.304258978922245
36081013500,Queens,Steinway,0.24441421700349955
36081013600,Queens,Kew Gardens,0.25015654389597325
36081013700,Queens,Steinway,0.1899628110029278
36081013800,Queens,Kew Gardens,0.2378418451674681
36081014000,Queens,Kew Gardens,0.23724104399197862
36081014100,Queens,Astoria,0.09987030097372844
36081014201,Queens,Richmond Hill,0.06421072631467505
36081014202,Queens,Richmond Hill,0.07786201369169136
36081014300,Queens,Astoria,0.1647694290479457
36081014400,Queens,Richmond Hill,0.13996201587469917
36081014500,Queens,Astoria,0.1720285337986116
36081014700,Queens,Astoria,0.1873850427687419
36081014800,Queens,Richmond Hill,0.03448277169071205
36081014900,Queens,Astoria,0.14031255047290045
36081015000,Queens,Richmond Hill,0.05716891632092472
36081015100,Queens,Astoria,0.18799612744829536
36081015200,Queens,Richmond Hill,0.03881506896194466
36081015300,Queens,Astoria,0.1370868184797675
36081015400,Queens,Richmond Hill,0.09717761512414025
36081015500,Queens,Astoria,0.13452711414587923
36081015600,Queens,Richmond Hill,0.07325134309091476
36081015700,Queens,Astoria,0.09845788833382753
36081015801,Queens,South Ozone Park,0.05140357142560699
36081015802,Queens,South Ozone Park,0.05906079989527913
36081015900,Queens,Astoria,0.15181256958934183
36081016100,Queens,Astoria,0.11138652170299282
36081016300,Queens,Astoria,0.05651515991413993
36081016400,Queens,South Ozone Park,0.07291644820358922
36081016600,Queens,South Ozone Park,0.08340321647264654
36081016800,Queens,South Ozone Park,0.06332814844945006
36081016900,Queens,Hunters Point-Sunnyside-West Maspeth,0.26923693172626967
36081017000,Queens,South Ozone Park,0.0702977771182928
36081017200,Queens,South Ozone Park,0.06616933223588276
36081017400,Queens,South Ozone Park,0.07342579022224405
36081017600,Queens,South Ozone Park,0.059076895889736844
36081017800,Queens,South Ozone Park,0.08095928713756984
36081017900,Queens,Hunters Point-Sunnyside-West Maspeth,0.1259747234255845
36081018000,Queens,South Ozone Park,0.0633130645661927
36081018101,Queens,Hunters Point-Sunnyside-West Maspeth,0.17348312640939764
36081018102,Queens,Hunters Point-Sunnyside-West Maspeth,0.19533889970199567
36081018200,Queens,Baisley Park,0.09165353025492415
36081018300,Queens,Hunters Point-Sunnyside-West Maspeth,0.22906085717391858
36081018401,Queens,Baisley Park,0.04875453255291536
36081018402,Queens,Baisley Park,0.04860380385786503
36081018501,Queens,Hunters Point-Sunnyside-West Maspeth,0.2140216210671032
36081018502,Queens,Hunters Point-Sunnyside-West Maspeth,0.14539581992646824
36081018600,Queens,Baisley Park,0.08913002343875043
36081018700,Queens,Hunters Point-Sunnyside-West Maspeth,0.20347806154274112
36081018800,Queens,Baisley Park,0.06956648844136895
36081018900,Queens,Hunters Point-Sunnyside-West Maspeth,0.17612743623267135
36081019000,Queens,Baisley Park,0.08502231802437923
36081019200,Queens,Baisley Park,0.11311431525509541
36081019400,Queens,South Jamaica,0.07459023778627089
36081019600,Queens,South Jamaica,0.1073020667477799
36081019800,Queens,South Jamaica,0.06480511409964945
36081019900,Queens,Hunters Point-Sunnyside-West Maspeth,0.030831625943610722
36081020200,Queens,South Jamaica,0.040546734089049415
36081020400,Queens,Jamaica,0.054797994666705624
36081020500,Queens,Hunters Point-Sunnyside-West Maspeth,0.07611314612227683
36081020600,Queens,Jamaica,0.055126841770185
36081020800,Queens,Jamaica,0.08383253090345148
36081021200,Queens,Jamaica,0.020220449542172506
36081021400,Queens,Briarwood-Jamaica Hills,0.15492946586662368
36081021600,Queens,Kew Gardens,0.20720809427684908
36081022001,Queens,Briarwood-Jamaica Hills,0.26633766714422047
36081022002,Queens,Briarwood-Jamaica Hills,0.30557795362306883
36081022900,Queens,park-cemetery-etc-Queens,-0.009882242781254456
36081023000,Queens,Briarwood-Jamaica Hills,0.18344659520283624
36081023200,Queens,Briarwood-Jamaica Hills,0.19858736745981628
36081023500,Queens,Hunters Point-Sunnyside-West Maspeth,0.07508128488428177
36081023600,Queens,Briarwood-Jamaica Hills,0.1491386449222682
36081023800,Queens,Jamaica,0.04437221246365576
36081024000,Queens,Jamaica,0.04487637907814614
36081024300,Queens,Elmhurst-Maspeth,0.14353021115948617
36081024500,Queens,Woodside,0.1925687926581952
36081024700,Queens,Woodside,0.18853799025163678
36081024900,Queens,Woodside,0.22574836163724965
36081025100,Queens,Woodside,0.18338482595300354
36081025301,Queens,Hunters Point-Sunnyside-West Maspeth,0.21154211078779095
36081025302,Queens,Hunters Point-Sunnyside-West Maspeth,0.15097759973164382
36081025400,Queens,South Jamaica,0.05883181266261224
36081025500,Queens,Woodside,0.14231721901419822
36081025700,Queens,Woodside,0.2266402972489754
36081025800,Queens,South Jamaica,0.04289858074416413
36081025900,Queens,Woodside,0.1439632180447728
36081026000,Queens,South Jamaica,0.04853005315595015
36081026100,Queens,Woodside,0.1284089206559962
36081026200,Queens,South Jamaica,0.06394989564722167
36081026300,Queens,Woodside,0.17609917017540355
36081026400,Queens,South Jamaica,0.05388683595485917
36081026500,Queens,Elmhurst-Maspeth,0.16910455799994462
36081026600,Queens,South Jamaica,0.06223890144388894
36081026700,Queens,Elmhurst,0.17241946956705145
36081026901,Queens,Elmhurst,0.13945229931338696
36081026902,Queens,Elmhurst,0.1966024501608452
36081027000,Queens,South Jamaica,0.05949221065324959
36081027100,Queens,Elmhurst,0.1258521027889903
36081027200,Queens,Baisley Park,0.051638362940118795
36081027300,Queens,Jackson Heights,0.07546405222175777
36081027400,Queens,Baisley Park,0.05282809279566288
36081027500,Queens,Jackson Heights,0.11506861065948891
36081027600,Queens,Baisley Park,0.07040936375710154
36081027700,Queens,Jackson Heights,0.10981808151320543
36081027800,Queens,Baisley Park,0.03494968557689734
36081027900,Queens,Jackson Heights,0.15818013545618737
36081028000,Queens,St. Albans,0.09159468997719301
36081028100,Queens,Jackson Heights,0.196604773413336
36081028200,Queens,St. Albans,0.08970874408162513
36081028300,Queens,Jackson Heights,0.14913090128898576
36081028400,Queens,Baisley Park,0.09134657331961112
36081028500,Queens,Jackson Heights,0.2719092370240343
36081028700,Queens,Jackson Heights,0.22676178565246494
36081028800,Queens,Baisley Park,0.08726773758844686
36081028900,Queens,Jackson Heights,0.27958986049672424
36081029100,Queens,Jackson Heights,0.1585680768136502
36081029300,Queens,Woodside,0.25769247745790547
36081029400,Queens,Springfield Gardens North,0.12951355805696046
36081029500,Queens,Woodside,0.22371437119506093
36081029700,Queens,Woodside,0.2046198543079008
36081030600,Queens,Springfield Gardens South-Brookville,0.1295269893419699
36081030902,Queens,Jackson Heights,0.17406750548087352
36081030903,Queens,Jackson Heights,0.16363523158973797
36081030904,Queens,Jackson Heights,0.1618406583872398
36081031700,Queens,Steinway,0.1840238314554836
36081032000,Queens,Springfield Gardens South-Brookville,0.08370533902796515
36081032700,Queens,Jackson Heights,0.08535857105937515
36081032800,Queens,Laurelton,0.22460009279305138
36081032900,Queens,Jackson Heights,0.10155850254347899
36081033000,Queens,Springfield Gardens North,0.12862739170235146
36081033401,Queens,St. Albans,0.08593742697805777
36081033402,Queens,Springfield Gardens North,0.1410162899012803
36081033700,Queens,Jackson Heights,0.06954671590050952
36081033900,Queens,Jackson Heights,0.11413563911919253
36081034700,Queens,Jackson Heights,0.06251942262926145
36081035100,Queens,Jackson Heights,0.13339823487127056
36081035200,Queens,St. Albans,0.08815205894798318
36081035300,Queens,East Elmhurst,0.056808472591658395
36081035700,Queens,East Elmhurst,0.07803887053066158
36081035800,Queens,Laurelton,0.16337178836408056
36081036100,Queens,East Elmhurst,0.07649739461599678
36081036300,Queens,East Elmhurst,0.04521933315364229
36081036500,Queens,East Elmhurst,0.04619015850870877
36081036600,Queens,St. Albans,0.10822015013792517
36081036700,Queens,East Elmhurst,0.09491431381540735
36081036800,Queens,St. Albans,0.1004243029500175
36081037100,Queens,East Elmhurst,0.10585285113005462
36081037300,Queens,East Elmhurst,0.05530325593304697
36081037500,Queens,North Corona,0.0915820157424797
36081037600,Queens,St. Albans,0.14124847500632384
36081037700,Queens,North Corona,0.03439282432185764
36081037900,Queens,North Corona,0.04643928755929356
36081038100,Queens,North Corona,0.05949406578452034
36081038302,Queens,park-cemetery-etc-Queens,0.15058434042451388
36081038400,Queens,St. Albans,0.14732732244444807
36081039400,Queens,St. Albans,0.10425636743774888
36081039800,Queens,St. Albans,0.08287439869028412
36081039900,Queens,Corona,0.045621089066471464
36081040000,Queens,St. Albans,0.11384681869875786
36081040100,Queens,North Corona,0.039115943604102
36081040200,Queens,St. Albans,0.10741800112655707
36081040300,Queens,North Corona,0.041402581157302866
36081040400,Queens,St. Albans,0.08865806983254744
36081040500,Queens,North Corona,0.05830682253449571
36081040700,Queens,North Corona,0.01951406936156715
36081040900,Queens,North Corona,0.05535494018663218
36081041100,Queens,Corona,0.05556358121711092
36081041300,Queens,Corona,0.05278295590644083
36081041400,Queens,South Jamaica,0.08485580101596861
36081041500,Queens,Corona,0.07701337003462749
36081042400,Queens,St. Albans,0.20926548883773932
36081042700,Queens,Corona,0.05860533686634343
36081043200,Queens,St. Albans,0.15378288752180316
36081043400,Queens,South Jamaica,0.07590246273453612
36081043701,Queens,Corona,0.11424592898508915
36081043702,Queens,Corona,0.11852874702365565
36081043900,Queens,Corona,0.0772954804501778
36081044000,Queens,South Jamaica,0.05502505533620809
36081044301,Queens,Corona,0.0857380783033364
36081044302,Queens,Corona,0.07478348810015951
36081044400,Queens,Jamaica,0.10442210932970968
36081044601,Queens,Jamaica,0.07855538949778257
36081044602,Queens,Jamaica,0.07305028805223514
36081044800,Queens,Briarwood-Jamaica Hills,0.16737691086802678
36081045000,Queens,Briarwood-Jamaica Hills,0.15746029042603216
36081045200,Queens,Briarwood-Jamaica Hills,0.1931272195402302
36081045400,Queens,Briarwood-Jamaica Hills,0.23362934754660014
36081045500,Queens,Corona,0.12115555978974556
36081045600,Queens,Briarwood-Jamaica Hills,0.26596476011375
36081045700,Queens,Elmhurst,0.1618011992895041
36081045800,Queens,Jamaica Estates-Holliswood,0.29981076032063086
36081045900,Queens,Elmhurst,0.1898901426000703
36081046000,Queens,Jamaica,0.08962866601491645
36081046100,Queens,Elmhurst,0.10606436366819384
36081046200,Queens,Jamaica,0.08230340543073777
36081046300,Queens,Elmhurst,0.09186494338315988
36081046400,Queens,Jamaica Estates-Holliswood,0.4062965020758162
36081046500,Queens,Elmhurst,0.05311935072523667
36081046600,Queens,Jamaica Estates-Holliswood,0.3421997548980648
36081046700,Queens,Elmhurst,0.11720975515458751
36081046800,Queens,Jamaica,0.12115731343851044
36081046900,Queens,Elmhurst,0.11783501287950782
36081047000,Queens,Jamaica,0.12250114630751018
36081047100,Queens,Elmhurst,0.18899492068987941
36081047200,Queens,Jamaica Estates-Holliswood,0.3158047777457689
36081047300,Queens,Elmhurst,0.22870743321868592
36081047500,Queens,Elmhurst,0.21810731768420805
36081047600,Queens,Jamaica Estates-Holliswood,0.4256600970211893
36081047800,Queens,Jamaica Estates-Holliswood,0.2460270780830805
36081047900,Queens,Elmhurst-Maspeth,0.18505205567142025
36081048000,Queens,Jamaica,0.14119538413350463
36081048100,Queens,Elmhurst,0.12958080474523417
36081048200,Queens,Hollis,0.18910826054844404
36081048300,Queens,Elmhurst-Maspeth,0.1687760852660442
36081048400,Queens,Hollis,0.11466763087315772
36081048500,Queens,Elmhurst-Maspeth,0.15901054443975962
36081048900,Queens,Elmhurst-Maspeth,0.16798696461900461
36081049200,Queens,Jamaica Estates-Holliswood,0.1430359373069626
36081049301,Queens,Maspeth,0.13096411563404264
36081049302,Queens,Maspeth,0.07765244430972788
36081049500,Queens,Maspeth,0.12710505899948224
36081049600,Queens,Queens Village,0.1320327571079987
36081049700,Queens,Maspeth,0.1257909429533102
36081049900,Queens,Elmhurst,0.1744125301746129
36081050000,Queens,Hollis,0.05803781510668879
36081050201,Queens,Hollis,0.12050945296899505
36081050202,Queens,Hollis,0.06264736732741742
36081050400,Queens,Hollis,0.07664347325394757
36081050500,Queens,Middle Village,0.2582365471409843
36081050600,Queens,Hollis,0.1483474163193742
36081050700,Queens,Middle Village,0.20867184512623072
36081050800,Queens,Hollis,0.12131325316156735
36081051000,Queens,Hollis,0.0907320052126665
36081051100,Queens,Maspeth,0.13946290255371005
36081051200,Queens,Queens Village,0.09806892989852131
36081051300,Queens,Maspeth,0.13253146075060313
36081051500,Queens,Maspeth,0.12519396290123544
36081051600,Queens,Queens Village,0.1582116312243381
36081051700,Queens,Maspeth,0.11087366232603614
36081051800,Queens,St. Albans,0.0837268398071485
36081052000,Queens,St. Albans,0.08454349433385236
36081052100,Queens,Maspeth,0.05978568452092026
36081052200,Queens,St. Albans,0.13222433161033437
36081052400,Queens,St. Albans,0.07848938242941385
36081052500,Queens,Maspeth,0.10318236674195795
36081052600,Queens,St. Albans,0.0852280252294506
36081052800,Queens,St. Albans,0.1676176963801405
36081053000,Queens,St. Albans,0.1113154995460052
36081053100,Queens,Maspeth,0.07863852086517405
36081053200,Queens,Queens Village,0.13550030860523432
36081053401,Queens,Cambria Heights,0.11415811317898236
36081053500,Queens,Maspeth,0.04682814753186637
36081053601,Queens,Queens Village,0.1135948689549593
36081053800,Queens,Queens Village,0.10624467018001009
36081053900,Queens,Ridgewood,0.10938930666514741
36081054000,Queens,Queens Village,0.08258031024623251
36081054200,Queens,Queens Village,0.11411657378048029
36081054500,Queens,Ridgewood,0.04808399244068033
36081054700,Queens,Ridgewood,0.04383846036706924
36081054800,Queens,Queens Village,0.14423738618550772
36081054900,Queens,Ridgewood,0.05384402613625841
36081055100,Queens,Ridgewood,0.11197901297554305
36081055200,Queens,Queens Village,0.11181186147596117
36081055300,Queens,Ridgewood,0.059373161418260045
36081055400,Queens,Queens Village,0.1823346331406392
36081055500,Queens,Ridgewood,0.08182701517253725
36081055600,Queens,Queens Village,0.10883925287273721
36081055700,Queens,Ridgewood,0.0885450968031162
36081055800,Queens,Queens Village,0.1658852211615082
36081055900,Queens,Ridgewood,0.05149753791614428
36081056000,Queens,Queens Village,0.12311314450230298
36081056200,Queens,Queens Village,0.18213138413389018
36081056400,Queens,Queens Village,0.12306460569566563
36081056500,Queens,Glendale,0.06366978045870639
36081056600,Queens,Queens Village,0.13993997227435892
36081056700,Queens,Glendale,0.08480913213202707
36081056800,Queens,Queens Village,0.1138033001133261
36081057700,Queens,Glendale,0.07623446245217978
36081057900,Queens,Glendale,0.04071734138892643
36081058000,Queens,Queens Village,0.12941462433601955
36081058100,Queens,Ridgewood,0.11895398769560125
36081058200,Queens,Queens Village,0.12026879983523049
36081058300,Queens,Ridgewood,0.1267383006451211
36081058500,Queens,Ridgewood,0.10045187985546222
36081058700,Queens,Ridgewood,0.09950868565800361
36081058900,Queens,Ridgewood,0.09082345388688977
36081059000,Queens,Cambria Heights,0.09742691087574162
36081059100,Queens,Ridgewood,0.06965163999514594
36081059200,Queens,Cambria Heights,0.16972401097174913
36081059300,Queens,Ridgewood,0.10928839028600085
36081059400,Queens,Cambria Heights,0.18296152556984105
36081059500,Queens,Ridgewood,0.08044472292135395
36081059600,Queens,Cambria Heights,0.2073606805114951
36081059800,Queens,Cambria Heights,0.16586620971388744
36081059900,Queens,Maspeth,0.11619565207960111
36081060000,Queens,Cambria Heights,0.21126256161530457
36081060100,Queens,Maspeth,0.10393215937620758
36081060300,Queens,Middle Village,0.1210940005884091
36081060600,Queens,Cambria Heights,0.13041185080071324
36081060800,Queens,Cambria Heights,0.22111694149303726
36081061000,Queens,Cambria Heights,0.11357115502945339
36081061200,Queens,Cambria Heights,0.19611248244839896
36081061301,Queens,Ridgewood,0.0925893124376512
36081061400,Queens,Cambria Heights,0.14626978701977772
36081061601,Queens,Laurelton,0.2107467091640608
36081061602,Queens,Rosedale,0.1680620421163364
36081061800,Queens,Laurelton,0.12444669086222811
36081061900,Queens,Middle Village,0.10677976746315046
36081062000,Queens,Laurelton,0.1809730020395724
36081062100,Queens,Middle Village,0.0692676423339747
36081062200,Queens,Cambria Heights,0.16350963509818534
36081062300,Queens,Glendale,0.14151347156848157
36081062500,Queens,Glendale,0.10291201997423419
36081062600,Queens,Laurelton,0.13016766980389338
36081062700,Queens,Glendale,0.129725853748856
36081062900,Queens,Glendale,0.06367105721776016
36081063000,Queens,Laurelton,0.14725725758000777
36081063200,Queens,Laurelton,0.1265701909587969
36081063301,Queens,Glendale,0.09887755661634466
36081063302,Queens,Glendale,0.11667625920688367
36081063500,Queens,Glendale,0.13673734234572119
36081063700,Queens,Glendale,0.15331340928338202
36081063800,Queens,Rosedale,0.12872749750002038
36081063900,Queens,Glendale,0.16626699898941313
36081064101,Queens,Woodhaven,0.1701708609696845
36081064102,Queens,park-cemetery-etc-Queens,0.20151714476782503
36081064500,Queens,Forest Hills,0.21046966759972255
36081064600,Queens,Laurelton,0.16720652087135315
36081065000,Queens,Laurelton,0.13767134779542967
36081065400,Queens,Rosedale,0.11978793927451563
36081065600,Queens,Rosedale,0.10476331694798229
36081065702,Queens,Middle Village,0.13446611237257186
36081065703,Queens,Middle Village,0.1323492522336726
36081065900,Queens,Middle Village,0.15337419338998054
36081066000,Queens,Rosedale,0.13403529992190769
36081066100,Queens,Middle Village,0.16508279501453732
36081066300,Queens,Middle Village,0.19150011407127265
36081066400,Queens,Rosedale,0.12844989176466848
36081066501,Queens,Middle Village,0.15114152321668506
36081066701,Queens,Middle Village,0.12958149140697592
36081066900,Queens,Middle Village,0.22474731187749347
36081067100,Queens,Middle Village,0.17997049726551786
36081067700,Queens,Middle Village,0.228523451873746
36081067900,Queens,Middle Village,0.18521647531317306
36081068000,Queens,Springfield Gardens South-Brookville,0.1518679579251578
36081068200,Queens,Laurelton,0.1808485506318389
36081068300,Queens,Elmhurst,0.20082774769051231
36081068700,Queens,Rego Park,0.26350264028870096
36081069000,Queens,Springfield Gardens South-Brookville,0.11032117932436512
36081069300,Queens,Rego Park,0.26481312259372863
36081069400,Queens,Springfield Gardens South-Brookville,0.14018859997078076
36081069500,Queens,Rego Park,0.34455695245565815
36081069701,Queens,Rego Park,0.24875454943562614
36081069702,Queens,Rego Park,0.3090328003864607
36081070300,Queens,Rego Park,0.2834301815399473
36081070700,Queens,Forest Hills,0.36798138707072586
36081070900,Queens,Forest Hills,0.40767109606867435
36081071100,Queens,Forest Hills,0.4341495470287731
36081071303,Queens,Forest Hills,0.4359959939135365
36081071304,Queens,Forest Hills,0.3075761411234228
36081071305,Queens,Forest Hills,0.4102842375076847
36081071306,Queens,Forest Hills,0.3671129468143016
36081071701,Queens,Rego Park,0.3213547641548215
36081071702,Queens,Rego Park,0.3462072693601364
36081071900,Queens,Forest Hills,0.22874503908022867
36081072100,Queens,Forest Hills,0.29878125383987486
36081072300,Queens,Forest Hills,0.5045873765087384
36081072900,Queens,Forest Hills,0.2584741228101409
36081073100,Queens,Forest Hills,0.3184668413572951
36081073700,Queens,Forest Hills,0.4973418342904796
36081073900,Queens,Forest Hills,0.4326382406728872
36081074100,Queens,Forest Hills,0.4522058003182409
36081074300,Queens,Forest Hills,0.30478906592854993
36081074500,Queens,Forest Hills,0.20205302316015866
36081074700,Queens,Forest Hills,0.2984851496572063
36081074900,Queens,Forest Hills,0.44522100795309666
36081075701,Queens,Forest Hills,0.4931839352827185
36081075702,Queens,Forest Hills,0.4201484872027778
36081076901,Queens,Forest Hills,0.399833625965561
36081076902,Queens,Forest Hills,0.37035703295346034
36081077300,Queens,Kew Gardens,0.42245019946330653
36081077500,Queens,Kew Gardens,0.3623164496307582
36081077902,Queens,Kew Gardens Hills,0.2853212179114119
36081077903,Queens,Kew Gardens Hills,0.19761566991807383
36081077904,Queens,Kew Gardens Hills,0.29942062199968067
36081077905,Queens,Kew Gardens Hills,0.4211544134304867
36081077906,Queens,Kew Gardens Hills,0.24852543711543798
36081077907,Queens,Kew Gardens Hills,0.18922674869256934
36081077908,Queens,Kew Gardens Hills,0.11039446309585559
36081078800,Queens,Baisley Park,0.07611699213345818
36081079000,Queens,Baisley Park,0.0737709616825444
36081079200,Queens,Baisley Park,0.09164611634295898
36081079701,Queens,Flushing,0.30053560902926746
36081079702,Queens,Flushing,0.21583960890928178
36081079900,Queens,Queensboro Hill,0.1880766068803483
36081080301,Queens,Queensboro Hill,0.17030365208616655
36081080302,Queens,Queensboro Hill,0.19189414210241504
36081080900,Queens,Kew Gardens Hills,0.23710753688780045
36081081400,Queens,South Ozone Park,0.07299565459981801
36081081800,Queens,South Ozone Park,0.07767143311064857
36081083700,Queens,Queensboro Hill,0.19335789502681464
36081083800,Queens,South Ozone Park,0.11072248892798338
36081084000,Queens,South Ozone Park,0.06773378109690284
36081084500,Queens,Flushing,0.17821294780669247
36081084601,Queens,South Ozone Park,0.11868208264370697
36081084602,Queens,South Ozone Park,0.036467654407094964
36081084900,Queens,Flushing,0.11590985921746873
36081085300,Queens,Flushing,0.2223530151248479
36081085500,Queens,Flushing,0.17090377349408736
36081085700,Queens,Flushing,0.17276755471433689
36081085900,Queens,Flushing,0.23143425136194898
36081086100,Queens,East Flushing,0.1902365157905685
36081086300,Queens,Murray Hill,0.16156775675808635
36081086400,Queens,South Ozone Park,0.101528520345932
36081086500,Queens,Flushing,0.20832465864613672
36081086900,Queens,Flushing,0.24737393999927257
36081087100,Queens,Flushing,0.0683993903409411
36081088400,Queens,Lindenwood-Howard Beach,0.12646977657417133
36081088901,Queens,Flushing,0.17118163807158152
36081089200,Queens,Lindenwood-Howard Beach,0.14430570084419364
36081090700,Queens,College Point,0.07524281550660361
36081091601,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0.24551267309431724
36081091900,Queens,College Point,0.1470639016505698
36081092200,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0.3830586607741836
36081092500,Queens,College Point,0.1414548574681906
36081092800,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0.3933301135701969
36081092900,Queens,College Point,0.1295351531731694
36081093401,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0.25925576312620213
36081093402,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0.22087372657343513
36081093800,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0.16668288544884802
