GEOID,asian,black,college_pop,hispanic,housing_pop,hs_pop,lesshs_pop,medianhomevalue,medianincome,medianrent,pop,poverty,renter_occupied,white,year
36005036300,0,1795,596,5770,7620,889,1397,443400,19675,945,7735,3523,6893,1572,2018
36005036400,0,2189,349,326,2679,363,205,423800,61071,1352,2688,92,1017,6,2018
36005036501,0,1824,306,1987,3659,405,660,364700,25280,1051,3705,1211,3136,605,2018
36005036502,0,764,184,1647,2230,338,399,584500,31893,1168,2328,651,2034,239,2018
36005036700,79,715,157,1665,1921,307,407,454300,30893,1299,2440,920,1455,352,2018
36005036800,0,1499,244,473,1791,307,183,420200,47333,1479,1988,328,982,220,2018
36005036901,0,864,126,1764,2267,282,245,NA,20461,1018,2289,1143,2267,285,2018
36005036902,0,691,146,1566,2107,252,462,NA,18033,948,2156,1128,2057,554,2018
36005037000,37,1814,193,556,2528,382,369,408900,51979,1646,2528,386,1064,258,2018
36005037100,18,1474,481,2811,4281,525,686,384700,27925,795,4322,1176,3554,1122,2018
36005037200,50,1254,244,855,2249,312,272,338000,44500,1383,2279,406,1330,312,2018
36005037300,3,3075,300,3650,5835,964,695,337800,29120,1146,5908,2663,4842,850,2018
36005037400,35,2286,318,1565,3838,583,614,531700,28431,952,3838,1166,3420,477,2018
36005037504,0,1320,288,2349,3219,315,581,NA,18906,891,3409,1583,3118,708,2018
36005037600,53,860,363,1311,2225,292,284,331600,51250,1350,2319,397,1580,260,2018
36005037800,18,1842,293,1231,3021,475,400,NA,34656,1228,3033,913,2501,237,2018
36005037900,121,2740,262,2571,4885,791,753,280300,23506,1215,5268,2464,4795,461,2018
36005038000,117,4223,750,1637,5369,676,507,265200,34659,1364,5378,2002,3722,371,2018
36005038100,0,2732,388,5068,6836,872,1112,389700,35463,1335,6909,1645,6195,959,2018
36005038200,66,2244,286,700,2938,468,306,367100,47331,1467,2943,704,1557,217,2018
36005038301,8,1407,360,3601,4723,741,718,359300,39350,1249,4882,1495,4660,405,2018
36005038302,0,2636,196,3515,6020,869,1047,NA,21128,1123,6127,2845,5950,529,2018
36005038500,0,1521,39,3357,4688,689,756,NA,20466,1034,4757,2388,4631,344,2018
36005038600,993,7034,947,799,8721,1772,589,383800,52455,1390,8737,1881,6653,132,2018
36005038700,20,710,202,2314,3577,484,483,327300,31788,1270,3622,1349,3390,770,2018
36005038800,46,1997,288,705,2767,428,158,381900,59792,1513,2780,501,1143,217,2018
36005038900,179,442,485,3325,5305,579,774,495000,33348,1267,5453,2314,5129,1779,2018
36005039000,62,2361,261,461,2766,629,293,438300,42011,1383,2766,494,1898,217,2018
36005039100,143,1148,697,5391,7438,977,1347,NA,32298,1261,7438,2373,6998,1677,2018
36005039200,0,1230,212,563,1606,416,128,548200,44375,1378,1655,261,1096,123,2018
36005039300,96,2531,452,5673,8675,1183,1228,383700,21370,967,8721,3731,8140,1193,2018
36005039400,0,3630,349,1630,5047,901,612,431500,34355,1309,5308,1407,3821,594,2018
36005039500,31,2072,412,2448,4009,498,577,432100,26373,1061,4228,1601,3698,584,2018
36005039600,18,3864,367,860,4712,531,547,410200,44145,1430,4741,815,3395,252,2018
36005039700,240,330,101,1045,1163,298,99,NA,30300,1115,3881,374,1106,2585,2018
36005039800,33,3139,669,357,3587,625,180,427900,77825,1602,3587,230,1231,354,2018
36005039901,267,1117,296,4228,5601,783,1141,NA,25637,1199,5615,2758,5469,579,2018
36005039902,79,970,410,4145,5323,1009,913,NA,33075,1202,5346,2083,5297,624,2018
36005040100,169,582,229,3949,4592,799,937,NA,34934,1344,4610,1663,4540,461,2018
36005040302,175,631,200,3462,4300,681,684,NA,29315,1253,4300,1365,4234,443,2018
36005040303,150,909,462,3822,5004,840,657,446400,37330,1243,5102,1464,4442,636,2018
36005040304,210,361,229,3509,3903,567,488,NA,24004,1387,3903,1659,3796,349,2018
36005040400,0,2984,630,337,3370,468,371,390000,67273,1304,3370,469,1319,198,2018
36005040501,204,659,242,3739,4435,666,697,456800,37165,1182,4435,1276,4140,379,2018
36005040502,515,2543,545,4422,7249,1798,876,520600,37586,1195,7260,2232,6319,973,2018
36005040600,40,2921,502,884,3829,568,423,443300,45391,1425,3845,1097,2879,590,2018
36005040701,40,402,369,2719,3259,601,422,NA,34007,1294,3259,1156,3259,539,2018
36005040702,295,870,502,5478,6832,695,1075,NA,36462,1199,6891,2102,6399,1514,2018
36005040800,33,2995,395,1329,4595,883,493,510500,31685,1306,4595,1283,3588,693,2018
36005040900,71,2102,491,571,3164,624,223,100500,49301,1204,3164,578,2392,634,2018
36005041100,184,804,336,2483,3766,710,383,155500,39405,1343,3766,1173,3466,728,2018
36005041300,384,1225,983,6256,8148,1486,799,NA,48843,1313,8261,2322,7846,1305,2018
36005041400,157,3123,762,1389,5103,743,673,442800,52232,1370,5163,524,2469,738,2018
36005041500,38,1260,734,4219,6058,1059,768,NA,47000,1331,6058,1325,5778,776,2018
36005041800,532,2249,439,1220,3957,715,385,439400,40325,1406,3957,974,2911,617,2018
36005041900,378,1315,828,4165,6763,1546,935,367400,32632,1304,6822,1790,6364,2418,2018
36005042000,149,2304,356,1313,3695,572,407,392100,37545,1237,3799,1109,3043,501,2018
36005042100,671,1029,884,3448,5704,472,942,NA,34827,1185,5763,1979,5439,1698,2018
36005042200,30,2743,437,352,3292,571,258,405200,46641,1231,3292,441,1555,142,2018
36005042300,453,645,563,2999,4489,868,529,386200,37461,1311,4500,1458,4084,1108,2018
36005042400,72,1919,430,489,2341,140,262,390300,76400,1263,2562,302,770,274,2018
36005042500,448,797,691,4629,6253,1242,720,NA,33553,1342,6264,2134,6197,1399,2018
36005042600,570,5288,1464,413,6465,1126,342,455800,83452,1625,6477,603,2172,482,2018
36005042800,24,1751,415,266,2114,330,101,387700,79531,1502,2114,162,662,218,2018
36005042901,998,397,460,2271,4046,681,462,435700,36250,1340,4046,1352,3659,1261,2018
36005042902,198,1387,583,2744,4091,666,619,NA,31678,1354,4205,1554,3769,485,2018
36005043000,194,2463,512,459,3551,447,523,413500,63214,1196,3551,600,1248,303,2018
36005043100,1396,2312,836,6576,10178,1785,1640,NA,32960,1317,10627,3452,9787,2027,2018
36005043400,238,2243,379,1162,3879,682,552,447100,49189,1344,3884,633,2198,593,2018
36005043500,0,181,15,87,361,27,43,NA,NA,970,361,199,361,32,2018
36005043600,118,1418,405,413,2042,255,73,374400,67882,1309,2042,237,750,141,2018
36005044200,0,2896,485,1086,3739,459,305,396600,51389,1390,3760,988,2416,668,2018
36005044400,159,3343,591,444,4134,604,275,399000,73432,1569,4177,512,1586,335,2018
36005044800,0,1600,338,169,1917,355,98,424800,84609,1596,1917,165,353,99,2018
36005044901,27,131,407,182,1631,231,74,279300,61827,1331,1631,202,846,1367,2018
36005044902,87,179,494,193,1855,278,74,497000,66705,1261,1876,225,1059,1482,2018
36005045101,111,44,471,172,1544,190,27,402300,80833,1476,1544,65,958,1283,2018
36005045102,28,114,471,238,1761,215,166,421000,68915,1472,1765,53,845,1468,2018
36005045600,168,2030,571,796,3339,606,211,503000,90590,1448,3344,94,883,982,2018
36005045800,62,2557,380,3514,5605,754,622,NA,24341,553,5605,2403,5605,1272,2018
36005046000,28,2397,199,1010,2935,572,356,461800,30938,799,3190,965,2397,251,2018
36005046201,848,17050,4872,8156,27033,3933,727,24600,50179,994,28272,2123,15327,5503,2018
36005046202,104,6787,1185,3284,9148,1559,741,348200,50375,1162,9915,1949,5408,1011,2018
36005048400,9,3303,636,635,4092,661,322,432500,73600,1348,4126,179,1726,284,2018
36005050400,3,61,0,194,222,22,47,NA,NA,900,222,78,202,123,2018
36005051600,226,4,1142,923,4018,425,107,536200,94519,1170,4036,269,1159,3266,2018
36047000100,399,678,1993,349,4158,442,60,761500,92401,1914,4473,493,2076,2920,2018
36047000200,62,48,119,1042,1210,206,302,450000,39712,1241,1243,400,1034,561,2018
36047000301,240,120,2164,180,3818,263,47,1112800,143803,2223,4209,483,1301,3537,2018
36047000501,476,208,1815,422,3141,81,8,813700,142922,1909,4419,170,1606,3376,2018
36047000502,202,127,1424,124,2459,63,59,616700,107425,2239,2570,119,1431,2164,2018
36047000700,365,59,2299,312,3976,81,31,2000001,157992,2358,4010,209,2211,3241,2018
36047000900,554,323,2906,383,3940,118,9,912200,164600,3057,4487,259,2505,3332,2018
36047001100,185,72,1063,163,1359,56,0,1420500,136417,3042,1359,81,1319,1004,2018
36047001300,242,212,842,432,1647,191,0,495200,108250,2266,2217,629,215,1461,2018
36047001500,1615,2065,3775,1625,7943,761,463,958300,105042,2688,8088,1858,6513,2988,2018
36047001800,35,853,127,867,0,606,675,NA,NA,NA,1959,0,0,750,2018
36047002000,109,71,146,1230,1396,130,416,642000,52563,1321,1396,426,1082,741,2018
36047002100,577,212,3336,298,4993,136,49,1559400,214732,3439,5143,270,2651,3986,2018
36047002200,646,249,645,3162,4638,810,710,NA,41162,1300,4812,1184,3460,2270,2018
36047002300,722,2186,324,1325,4352,668,667,NA,19421,459,4352,2292,4227,317,2018
36047002901,884,2429,230,762,4070,913,703,NA,30009,673,4533,1808,4037,365,2018
36047003000,299,83,592,238,1635,102,62,797000,83182,1548,1635,176,695,1063,2018
36047003100,565,860,1059,306,2089,86,28,467400,107132,2675,3033,78,886,1393,2018
36047003300,292,927,2125,316,3705,188,94,977700,137109,2728,3705,352,2696,2014,2018
36047003400,849,217,881,449,3042,345,229,679700,74965,1401,3056,598,1373,1785,2018
36047003500,128,643,929,198,1877,143,47,1556500,87115,1442,1892,153,1262,871,2018
36047003600,607,65,1195,644,3764,407,108,388300,72759,1450,3775,465,1780,2804,2018
36047003700,270,147,1084,77,1589,34,5,823800,153606,2866,1681,102,1243,1160,2018
36047003800,254,0,386,94,1436,122,60,817500,70833,1405,1436,103,405,1055,2018
36047003900,456,194,1241,317,2355,70,39,1230600,110278,1685,2364,124,1499,1569,2018
36047004100,305,398,1839,422,3283,196,75,2000001,140104,2320,3642,241,1874,2659,2018
36047004300,332,374,2093,464,3383,88,66,1270000,133536,2249,3496,282,2263,2398,2018
36047004400,289,19,917,222,2503,219,12,1097000,116000,1410,2511,58,324,2107,2018
36047004500,362,127,2093,122,3541,83,24,1396600,145884,2441,3546,119,2010,2889,2018
36047004600,139,0,449,168,1306,57,39,1171900,105481,1240,1306,47,185,1134,2018
36047004700,147,319,942,279,1903,66,49,1217600,108864,1710,1903,146,1130,1241,2018
36047004900,256,392,1545,309,2287,68,34,1247900,155341,2544,2718,153,1201,1793,2018
36047005000,279,28,1014,310,2308,134,11,925300,108571,1759,2320,77,918,1891,2018
36047005100,163,127,1343,472,2791,67,33,897900,101389,2756,2791,143,1246,2047,2018
36047005201,286,11,456,158,1638,111,25,955600,26181,417,1666,489,1120,1316,2018
36047005202,55,99,812,171,2299,180,70,377800,72159,1739,2299,370,1190,2075,2018
36047005300,55,293,910,586,2231,133,143,975300,101806,1835,2245,361,1368,1515,2018
36047005400,421,62,1280,273,3177,193,130,563800,75580,1493,3177,475,2000,2484,2018
36047005601,100,163,1005,276,2462,196,64,350000,72188,1654,2462,186,1589,2075,2018
36047005602,228,31,597,177,1601,132,54,397300,64617,1383,1606,175,976,1209,2018
36047005800,503,53,837,646,3092,332,238,831900,49329,1427,3092,744,2178,2166,2018
36047005900,30,123,527,360,1230,110,22,960900,73542,1825,1253,148,1126,822,2018
36047006000,470,0,793,819,3054,323,239,914200,98271,1615,3054,461,2219,2214,2018
36047006200,472,90,848,397,2673,320,95,866100,70208,1497,2700,431,1806,1943,2018
36047006300,67,26,1000,142,1922,60,11,892600,119519,2525,1922,88,1260,1688,2018
36047006400,309,57,945,338,3062,229,237,866400,74931,1417,3062,315,1314,2407,2018
36047006500,251,90,3283,353,5834,281,17,1333300,165000,2357,5842,307,3170,5145,2018
36047006600,406,30,1027,922,3632,481,145,893400,65511,1517,3645,517,2930,2898,2018
36047006700,138,76,2022,411,3894,95,117,2000001,168194,2413,3894,148,1936,3394,2018
36047006800,899,47,1006,1816,4909,584,663,878900,48906,1396,4932,1501,3776,2875,2018
36047006900,168,164,2148,318,3568,75,12,1421500,142727,2434,3575,133,2234,2979,2018
36047007000,450,149,672,557,2602,151,111,397900,72552,1435,2629,347,1048,1568,2018
36047007100,201,1835,870,2194,4890,680,581,2000001,36987,655,4890,1348,4311,1475,2018
36047007200,369,56,237,1311,1881,292,312,854200,40588,1347,1890,729,1708,682,2018
36047007400,1370,88,591,3397,5261,436,1438,1002000,34965,1557,5280,2282,4151,1388,2018
36047007500,292,61,2779,741,4909,138,53,1898400,143456,2246,4925,298,2150,3975,2018
36047007600,867,122,808,3365,5142,729,871,754700,41313,1465,5146,1678,3516,2194,2018
36047007700,522,131,2705,779,5141,317,79,1323300,150764,2233,5172,299,2952,3658,2018
36047007800,577,326,607,3965,5236,643,1319,862300,51250,1450,5240,963,3937,2257,2018
36047008000,284,99,719,2639,3746,487,706,790100,59630,1615,3746,617,2374,1893,2018
36047008200,502,200,822,2704,3936,575,521,843800,38567,1351,3942,1093,3303,1335,2018
36047008400,219,117,599,2824,3879,577,705,785200,54265,1327,3879,785,3104,1817,2018
36047008500,415,4130,112,3007,7555,1248,1309,NA,12492,421,7555,3868,7555,1100,2018
36047008600,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2018
36047008800,546,119,749,790,2636,377,267,489200,62388,1482,2636,352,1304,1514,2018
36047009000,1018,98,340,1428,2872,344,666,534700,41862,1419,2872,552,2232,660,2018
36047009200,2673,226,769,2229,5668,664,1350,593200,45333,1278,5668,1876,4454,1478,2018
36047009400,3228,96,728,1164,5243,594,1650,883400,43729,1318,5253,1309,4070,979,2018
36047009600,1591,230,723,3287,6218,882,1560,786400,43815,1464,6218,2060,5136,2553,2018
36047009800,2765,173,308,3721,7012,791,2383,1017900,44538,1375,7012,2884,5617,1487,2018
36047010000,3320,41,454,2323,6168,718,2074,930700,53131,1277,6178,1848,5083,1668,2018
36047010100,528,132,924,2304,4052,618,538,861300,67614,1491,4057,644,2672,1551,2018
36047010200,3672,23,565,1235,5117,512,1604,1038900,56056,1291,5142,1180,3847,854,2018
36047010400,4531,61,603,294,5362,735,1809,899300,44688,1289,5362,1529,4197,489,2018
36047010600,3396,137,471,458,4426,502,1622,876300,45179,1413,4426,1460,3474,450,2018
36047010800,2852,60,315,547,3795,383,1393,879000,45481,1278,3795,1085,2946,405,2018
36047011000,778,34,216,708,2437,407,391,741900,51000,1567,2445,681,1505,1203,2018
36047011200,1418,173,510,1870,6254,880,901,536900,29264,1252,6267,2562,5230,3884,2018
36047011400,1274,300,425,542,3520,561,748,786200,43869,1247,4177,1337,2732,2236,2018
36047011600,2651,15,259,285,3388,364,1058,898800,33965,1385,3414,976,2677,597,2018
36047011700,233,199,1207,554,2608,209,159,1111700,93355,2022,2608,448,1578,1662,2018
36047011800,1631,0,151,245,1967,230,702,843800,45667,1365,1967,480,1588,108,2018
36047011900,71,61,668,311,1356,114,111,1031300,94000,1981,1377,151,909,1023,2018
36047012000,863,0,110,195,1107,117,377,847600,33750,1375,1107,247,796,103,2018
36047012100,185,90,955,695,2020,154,182,1246800,96136,2357,2020,235,1354,1371,2018
36047012200,2609,15,588,2582,5756,587,1796,1020100,48832,1290,5756,1776,4894,1245,2018
36047012600,969,137,478,768,2856,449,322,889800,53099,1399,2856,586,1854,928,2018
36047012700,327,2034,1318,1066,4742,327,979,1142900,47705,638,4800,1972,4148,1688,2018
36047012801,1492,28,366,106,2279,253,372,832900,39940,1357,2279,795,1467,691,2018
36047012901,78,208,1460,608,2641,92,66,1107900,116250,2318,2641,305,1565,1841,2018
36047012902,136,254,1304,480,2375,112,114,1701100,113977,2320,2390,358,1647,1681,2018
36047013000,1097,216,1206,1323,4991,435,648,502700,71719,1405,5028,1295,3809,2641,2018
36047013100,352,318,2342,789,4207,108,166,1104200,136607,2283,4226,258,2511,2763,2018
36047013200,1161,72,334,443,2200,241,307,933900,52989,1343,2200,546,1316,700,2018
36047013300,425,197,2447,519,4408,150,71,1176700,165982,2307,4408,162,2476,3333,2018
36047013400,681,88,1328,613,3969,310,242,702500,79479,1590,3976,231,1907,2842,2018
36047013500,455,90,1998,249,3920,76,103,1090800,145417,2585,3920,315,1572,2925,2018
36047013600,619,37,1350,422,3888,260,304,858100,83309,1657,3888,566,1954,2941,2018
36047013700,290,377,1514,591,3409,286,185,1302600,111947,2033,3512,443,2343,2400,2018
36047013800,424,100,977,556,3074,239,258,847600,65238,1516,3083,448,2166,2197,2018
36047013900,227,433,1791,485,3403,152,88,1210000,130594,2259,3420,337,2244,2414,2018
36047014000,341,67,553,226,1979,273,94,811600,72083,1338,1979,220,1005,1422,2018
36047014100,370,159,1595,648,3027,247,117,1137100,91836,2173,3033,355,1934,1976,2018
36047014200,421,61,775,410,2755,395,160,622000,57096,1580,2755,290,1854,1965,2018
36047014300,213,211,1466,1186,3469,242,202,1054000,108171,2077,3469,313,2350,2189,2018
36047014500,194,36,1516,1352,3828,520,291,743800,75984,1776,3848,421,2783,2697,2018
36047014700,122,110,956,884,2473,201,190,1045500,88250,1879,2473,396,1432,1764,2018
36047014800,139,0,325,80,1320,182,66,901800,68929,1375,1320,223,357,1161,2018
36047014900,380,96,2838,1420,5774,306,251,1165500,126008,2309,5888,321,2539,4879,2018
36047015000,297,3,422,123,1560,141,78,871400,73828,1447,1567,165,425,1197,2018
36047015100,246,127,2241,796,4200,65,24,1213800,127076,2567,4216,218,1897,3291,2018
36047015200,615,116,668,279,2235,177,109,788000,93516,1434,2382,109,697,1548,2018
36047015300,195,131,1385,452,2545,104,66,2000001,130417,2011,2678,105,1303,2168,2018
36047015400,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2018
36047015500,177,415,1940,288,4028,74,70,1458300,152237,2249,4028,204,1799,3162,2018
36047015700,425,301,2441,361,4033,170,29,875500,107063,2096,4049,190,1832,3085,2018
36047015900,377,193,2871,407,5302,195,50,1043800,126250,2420,5314,336,2412,4300,2018
36047016000,731,161,1328,1088,3965,349,327,509300,71611,1528,3965,606,3023,2453,2018
36047016100,222,412,1568,417,3203,198,34,1579500,128421,2214,3235,418,1899,2191,2018
36047016200,70,64,635,460,2186,197,42,548900,74512,1525,2204,217,1420,1859,2018
36047016300,232,411,1893,194,3091,134,103,980500,102703,1823,3194,366,1854,2294,2018
36047016400,50,454,333,106,895,22,34,NA,104722,3264,1069,0,895,432,2018
36047016500,554,166,3472,450,5992,100,66,1196800,168984,3084,6003,232,2401,4890,2018
36047016600,184,0,509,132,1863,188,34,913200,96538,1232,1863,33,220,1650,2018
36047016700,356,99,2889,494,5526,203,17,1198900,168125,2318,5531,86,2912,4857,2018
36047016800,570,0,507,101,1734,138,43,805500,87794,1149,1734,135,316,1109,2018
36047016900,446,37,2431,579,5003,110,131,1057800,101125,1909,5003,402,3254,4004,2018
36047017000,1556,59,705,564,3578,497,290,915500,79526,1620,3578,481,1849,1767,2018
36047017100,267,29,2033,589,4199,89,49,1113300,125208,2256,4206,191,1899,3664,2018
36047017200,1365,2,712,683,3276,460,299,758700,76302,1360,3282,345,1363,1449,2018
36047017400,743,0,431,202,2184,233,170,776100,86010,1445,2184,125,629,1230,2018
36047017500,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2018
36047017600,784,22,547,498,2563,347,437,591500,60590,1368,2563,515,1302,1373,2018
36047017700,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2018
36047017800,1262,86,551,1154,3012,381,458,680600,67917,1355,3215,521,2048,1297,2018
36047017900,261,2309,1463,605,3972,321,228,1226600,58987,1131,4318,641,2449,1052,2018
36047018000,1186,50,596,935,3352,626,415,878300,81994,1370,3352,324,1855,1752,2018
36047018100,231,1078,2123,491,3864,62,138,942800,95500,1823,3875,143,2011,2116,2018
36047018200,1812,65,575,586,3668,488,541,808800,61250,1410,3668,691,2015,1431,2018
36047018300,168,373,1758,236,2721,46,27,1212100,116534,2381,2721,269,1635,1926,2018
36047018400,1422,0,568,167,2769,333,345,829600,70185,1524,2769,338,897,1230,2018
36047018501,243,2959,400,1419,4459,651,772,812500,24776,472,4600,2163,4393,837,2018
36047018600,901,0,447,206,2249,354,236,874200,58750,1425,2249,339,1122,1130,2018
36047018700,129,331,605,480,1536,153,71,1097800,64167,1770,1623,338,1204,723,2018
36047018800,940,7,470,312,2691,430,288,1006100,73889,1524,2702,344,1214,1659,2018
36047019000,2037,65,1031,1282,4630,648,536,873600,44762,1422,4635,852,2944,1983,2018
36047019100,253,522,1319,375,2699,166,100,1165400,94306,2586,2788,573,1869,1715,2018
36047019200,1425,28,271,434,3055,447,432,713700,41629,1306,3076,727,1700,1304,2018
36047019300,607,2739,1143,801,4475,222,312,308300,54483,1119,6010,1019,2334,2311,2018
36047019400,1969,5,469,982,3857,643,924,785500,45602,1270,3889,840,2745,1276,2018
